,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
148792,90212,1.792138876,-0.477775102,0.471757098,1.649265549,-0.707336704,0.916076471,-1.174301754,0.325773631,2.727290036,-0.268112828,1.240711816,-1.042974009,1.846031562,0.845209961,-2.175000604,0.190493,0.155826785,0.782232247,-0.196052414,-0.189283437,-0.097664053,0.224811563,0.240043076,0.693624551,-0.277270613,-0.782518546,0.061455091,-0.023511932,39.79,0
129588,79147,1.189597342,-0.04200284,-0.301651767,0.153733758,-0.306474138,-1.403201849,0.492082592,-0.385912298,-0.078963349,-0.098514548,-0.323971144,-0.106790325,-0.476513156,0.594612555,0.823176913,-0.059855921,-0.127583147,-0.615850348,0.100598486,0.030553826,-0.012364695,-0.191448318,-0.139577426,0.470243226,0.508372851,1.064437039,-0.129932568,0.00189641,75.9,0
226015,144474,-0.720361174,1.017321311,-2.926269176,-0.53856014,0.902586364,-0.867263908,1.214603923,0.487200475,-0.885678846,-0.206752727,-0.209083413,0.185802904,-1.126793469,1.730239984,-1.469711303,-0.244579469,-0.302334726,0.267659511,0.106734008,-0.397437393,0.568196898,1.583440263,0.232131679,0.361908049,-1.091380132,0.364563926,0.205661363,0.093575536,82.11,0
63601,50793,1.224698392,0.286914518,0.742973843,0.742891161,-0.715475778,-1.291994608,0.090356506,-0.25479427,-0.032052584,-0.073961597,0.306574917,0.687994753,0.490226654,0.217604661,0.963293722,0.134665616,-0.24466336,-0.749340224,-0.321286367,-0.095160232,-0.219864105,-0.623805173,0.199917742,0.919962134,0.155763292,0.060751242,-0.026431668,0.024842616,0.89,0
202731,134463,2.087575423,-0.094707691,-1.487340663,0.043635783,0.496657145,-0.253025581,0.110238713,-0.158170168,0.253176728,0.221885229,0.106291443,1.129862539,0.844433925,0.273835396,-0.654950532,0.375253992,-0.970076805,-0.103653421,0.836949668,-0.126195937,-0.298210242,-0.732627027,0.182260867,-1.079392474,-0.16304912,0.242753746,-0.07237746,-0.078864554,6.15,0
173775,121635,2.099942141,0.172138496,-2.182996051,0.252722915,0.796267035,-0.665948289,0.234053478,-0.27063732,0.586560969,-0.491351877,-0.989887095,-0.077420733,0.428210258,-0.841253749,0.967805607,0.437057594,0.084224931,0.748557132,-0.143405049,-0.111988938,0.150142622,0.563539718,-0.089952751,-0.024918801,0.377592987,-0.093262659,-0.008527799,-0.029212764,14.14,0
22764,32425,0.997422113,-0.239525279,-0.008272433,0.463353432,-0.270757482,-0.522445614,0.249250922,-0.152686488,-0.294087184,0.053829317,1.167247634,1.005770652,0.52629251,0.439498827,0.233183192,0.426453642,-0.735925345,0.217389283,0.201650741,0.224524916,0.11170331,0.040089305,-0.237737541,0.062475229,0.486070638,0.490568928,-0.07620758,0.018669753,139,0
130246,79315,1.225656778,-0.544664864,0.754738454,-0.899789105,-1.160570458,-0.357371742,-0.810520883,0.242037526,1.869805245,-0.855094067,0.645195248,0.318351219,-1.954571769,0.403542329,0.802647437,-0.061933949,-0.407073147,1.021541374,0.981897481,-0.224894705,-0.003899605,0.111869058,-0.066025184,-0.024422073,0.450041717,-0.677371668,0.07706885,0.017739186,1,0
181614,125047,2.265269141,-1.527640346,-2.919523301,-2.587932729,1.534820338,3.141749511,-1.143949903,0.64089368,-1.737496552,1.615295388,-0.185561245,-0.725454212,0.189809363,0.058848988,-0.134649835,-1.04534762,0.60362226,-0.639466387,-0.064757474,-0.321212956,-0.261321978,-0.413736581,0.229075564,0.683733249,0.007883534,-0.180438191,-0.006590717,-0.06332003,43.9,0
170247,120091,0.068497013,0.96657659,-0.370200256,0.685540827,0.644631844,-0.733264137,1.925437627,-0.679330315,-0.153932767,0.149822633,-1.14127113,-0.445711568,-0.899416168,0.282774461,-0.612745068,-0.949844114,-0.184037273,-0.427585279,0.055159864,-0.271365823,0.109469606,0.652660086,-0.17021191,-0.01760532,-0.241030092,-0.59275698,-0.2462277,-0.158316046,92.74,0
19213,30095,-0.521819498,0.646529563,0.892696774,0.751070742,0.479844054,-0.048177184,1.520545017,-0.536502202,-0.617468506,-0.016910319,-0.919524513,0.224687903,1.595695728,-0.24068067,0.992250264,-0.184218336,-0.707829212,0.200606491,0.747383365,0.187700421,0.069793495,0.507992217,-0.058914472,-0.411815696,-0.071498143,-0.3199248,-0.055275144,-0.084006212,140.58,0
47356,43183,1.223151392,0.581472973,-0.086649779,2.533294104,0.512347918,0.419146593,-0.018375075,0.098239936,-0.175695856,0.062565348,-1.854034996,-0.692327378,-0.280771954,-1.272549657,-0.372009041,1.072681469,0.162467813,0.328101349,-0.227440861,-0.094281386,-0.442997115,-1.19001231,-0.109755848,-1.144162982,0.547008339,-0.092725326,0.016641021,0.03881508,15.18,0
195382,131023,1.447998388,-2.184984115,-0.022530561,-0.786064202,-1.456562276,1.266257843,-1.442777867,0.387247979,0.422693177,0.401587552,-0.251487026,0.842126394,1.625367638,-0.737899648,1.563321512,-1.598927233,0.44014919,0.020889668,-2.271330711,-0.03558157,0.079581113,0.443956497,0.201096295,-0.949299688,-1.104127589,1.313816386,-0.007392296,-0.002438763,275.18,0
253943,156503,0.099892286,1.035188596,0.037896691,-0.339959441,0.960809664,-1.023771086,1.254345045,-0.434651289,-0.43374815,-0.674608995,1.384467899,0.563147109,0.285056923,-0.869697817,-0.060028454,0.04148262,0.112479707,1.10647005,0.170356437,0.005352699,0.34306406,1.304428223,-0.315847027,0.034632461,-0.53937633,-0.216610112,0.070681495,0.012244908,1,0
94199,64778,-1.815819855,1.531489276,0.36766341,-0.084155674,-2.315775648,0.187770498,2.347130403,-0.016151669,-0.31556479,-0.163620002,-0.619152071,-0.603713906,-0.735536455,0.441771137,0.971906285,0.303951324,-0.181651784,-0.052429869,-0.054018099,-0.125887035,-0.16800695,0.007121967,-0.297165228,0.428711907,0.602917561,0.466554769,0.510763915,0.011069131,420.84,0
39814,39977,-0.676589995,0.557242993,2.242279538,1.193471502,-0.517495397,-0.029744095,0.034577898,0.301063308,0.309765659,-0.267303005,-0.384106477,-0.092581522,-0.966975287,-0.119254613,0.50131014,-0.889661989,0.587656387,-0.253031786,0.002213109,0.126151731,0.229081682,0.934455155,-0.06419704,0.624555643,-0.195692277,-0.171010674,0.437884075,0.217392393,28.35,0
15386,26770,-10.12623944,4.937795227,-0.986602426,-1.90761635,-1.153036434,-1.090024908,2.093930907,-1.407896333,9.125534903,12.7015385,1.003797715,0.053259693,-0.336553633,-5.275603875,-0.490496106,-1.781659069,-1.172942,-1.682882315,-1.16547255,3.508816858,-2.398318629,0.003791652,0.33932311,0.882258937,1.78197214,0.092747519,0.481712778,-0.424655707,21.72,0
4067,3728,1.085264212,-0.769764968,0.541471481,-0.40365533,-0.923199022,-0.454656965,-0.465164399,-0.223549276,0.35774052,0.102163657,1.138086192,-2.497605878,2.690972688,1.171075953,0.253362105,0.893349329,1.183271364,-1.831685198,-0.005539938,0.345948064,-0.119935646,-0.475266349,0.03788418,0.030240787,0.109624295,-0.508979802,-0.022078004,0.040202029,154.83,0
193449,130139,-0.471063214,0.712297799,1.245701865,-0.105573043,0.277658463,-1.609679907,0.930611513,-0.279542791,-0.51842549,-0.615920704,-0.096002587,0.350373459,-0.083754769,0.269940067,-0.131533501,-0.607269358,0.15884674,-0.938656009,0.239447452,-0.023874723,-0.134705852,-0.397228237,0.05917266,0.941811044,-0.448429519,0.206070164,0.066156517,0.149244467,0.99,0
104387,69044,-3.054265675,-1.07319639,-0.206054469,-2.768475632,-1.484629984,0.471337688,-1.04362546,1.641478305,0.009287518,-1.545211124,-0.136343339,0.772709171,-0.500580937,0.869967654,1.335506481,-2.788663965,1.802334325,-0.560703003,-2.399346906,-0.836781356,-0.024842059,0.114060306,-0.174171742,-0.594682186,-0.614592018,-0.133569324,-0.0522485,-0.253211769,138.53,0
268776,163377,1.751562642,0.126612684,-0.126487093,3.490290776,0.210299379,1.056099421,-0.465810722,0.327718697,-0.769236544,1.54628213,0.141053827,0.251373191,0.069010434,0.149900327,-0.680898872,1.830581879,-1.511840941,0.461481867,-1.255694818,-0.096927423,-0.093829595,-0.523613223,0.347384575,0.185902928,-0.562445714,-0.397773025,-0.013707889,-0.020841452,68.08,0
175842,122514,1.887516474,0.217790793,-0.486033056,3.726662482,0.459737304,1.165876063,-0.376695661,0.315577033,-0.408581496,1.470784063,-0.513538271,0.220712367,-0.649336601,-0.06724492,-2.521507887,0.75305951,-0.795150132,0.265829227,-0.791059467,-0.302326754,0.093960845,0.463531834,0.054218809,0.271821733,0.134588925,0.110425577,-0.015646725,-0.055749352,1.51,0
103372,68621,-0.602577615,0.706041376,0.189767639,-0.305700967,2.862724455,3.452882507,0.134374656,0.879966893,-0.967458699,-0.291544195,-0.243746843,-0.36697539,-0.060830937,0.482579265,1.342240738,-0.013079647,-0.616957343,0.558653167,0.896415674,0.222305594,0.049677415,-0.053145067,-0.38115231,1.009524923,0.681249609,-0.179583209,0.067184163,0.07207021,4.35,0
178696,123735,1.903886807,-1.08439437,-1.195282751,-0.436669088,-1.063793084,-1.017741267,-0.787280738,-0.139852751,0.158429268,0.041954149,-0.407785872,-1.116517427,-0.53101272,-1.931132489,0.470875631,1.653041204,1.477968652,-0.430766441,0.096356848,0.214367786,0.307438306,0.690018416,0.017058167,-0.125034014,-0.232308066,-0.094809111,0.005539337,0.006879716,134.99,0
71685,54403,-0.847936498,0.589909987,1.827542028,-1.218974979,-0.147982718,-1.037878511,0.647161857,-0.134255483,-0.117459033,-0.864999472,-0.472117952,-0.080642474,-0.009951458,-0.052479851,0.5627996,0.605206937,-0.661866958,-0.342511727,-0.621644365,-0.100244846,-0.039198197,-0.250636605,-0.116602026,0.437870375,-0.182658564,0.730564267,-0.139492699,0.093806296,31.21,0
160024,113086,2.074939072,-0.002877144,-1.454260085,0.165083689,0.285816701,-0.810570274,0.181839291,-0.29342232,0.681572153,-0.121317901,-0.639477426,0.551299786,0.526459938,0.38554561,0.898610409,-0.336683554,-0.531817301,-0.0241139,-0.247412693,-0.20201264,0.273711329,0.966482345,0.010951007,0.710117739,0.357242034,-0.448752349,0.009796803,-0.046760886,1,0
259702,159235,-0.483657387,1.664506145,-1.517935661,-0.81440636,1.668151734,-0.948074822,0.97657744,0.184049974,-0.563664231,-2.401186599,-0.66543854,-0.016275699,1.329453941,-2.68831625,0.265591112,1.310912012,1.268285578,1.504447263,-1.141754224,-0.089663894,0.157981584,0.38685568,-0.445361767,-0.159442777,0.590687514,-0.198617903,-0.0757197,0.007532771,9.91,0
181567,125029,2.019351504,-0.008145611,-1.638284322,0.361554015,0.230452611,-0.704542685,-0.030435591,-0.004204844,0.480200626,-0.159011408,1.007107592,-0.011340935,-1.761373723,-0.296853181,-0.321646525,0.538208022,0.388417936,0.33594399,0.283607513,-0.262159712,-0.320772787,-0.937114844,0.371791796,0.622988188,-0.37069287,0.14839287,-0.077270786,-0.042550044,0.89,0
119517,75479,-0.219829961,0.693899178,0.053280415,-0.830738466,2.515655906,3.510805932,0.16098993,0.599466947,-0.393704165,0.19418355,-0.012734396,-0.355647802,-0.00527261,0.07770023,1.453936968,0.195042607,-0.771065996,0.129761257,1.047644971,0.188884841,-0.253800873,-0.836446658,-0.077556093,0.993080872,-0.211163079,0.116191622,-0.413877646,-0.202696377,1.98,0
188058,127799,2.141110328,-1.171398038,-0.855185184,-1.002525285,-0.815305137,-0.016825451,-1.059244429,0.155304615,0.231505965,0.860578799,-0.315127544,-0.82428469,-1.608208967,-0.01967129,-0.900713733,1.473806145,-0.11091663,-0.834603892,1.565536733,-0.086551757,-0.231625906,-0.746013045,0.301088926,-1.050252287,-0.451356546,-0.529375895,-0.011304748,-0.063284293,30,0
167441,118684,2.163062843,-0.46779866,-1.129089726,-0.6577715,-0.595048053,-1.195741653,-0.501023874,-0.268417631,-0.344542279,0.192013883,-0.114750897,-0.157568159,0.831542385,-1.62324224,0.094558846,1.363285419,1.192354112,-1.562213017,0.585779326,0.033577102,-0.326935711,-0.908522801,0.455193099,-0.180765263,-0.521367054,-0.672895687,0.014733869,-0.016392284,11,0
26920,34307,-0.95195814,0.689190317,1.749747396,-0.52392685,0.892701745,1.131507349,0.782022448,0.514764434,-0.086257428,-1.344552189,0.186113102,0.815824449,-0.26367064,-0.110872248,-0.445487136,-1.189440549,0.632690767,-2.624158318,-3.19452327,-0.410166674,0.043258073,0.319852371,-0.001286362,-0.653253541,-0.12378078,-0.689293359,0.1564218,0.106905036,26.43,0
118880,75246,0.994223006,0.227309254,0.057631057,1.982415117,1.104537925,2.269226859,-0.278253754,0.666579305,-0.919306486,0.69574217,1.229653104,0.405404014,-0.391334592,0.656375412,0.978803864,-0.189691309,0.049189528,-1.263274871,-2.016223288,-0.238930375,0.240316511,0.74377307,-0.125613164,-1.871613209,0.394851389,0.310038041,0.04495892,-0.013074281,22.82,0
19679,30465,1.292860152,-0.706850932,1.101635416,-0.595561048,-1.478379776,-0.446555074,-1.070649021,0.03821908,-0.455259489,0.554151874,0.22981613,-0.333039796,0.439276184,-0.438920644,1.320487923,1.082189559,0.44238206,-1.433218329,-0.26280239,0.077072562,0.437824683,1.244951762,-0.04226744,0.44934849,0.314383473,-0.041172111,0.054328339,0.027546285,19.95,0
238563,149722,1.885251781,-0.542722504,-1.718975679,-0.745075783,-0.101048932,-1.402077941,0.465153965,-0.438250139,0.425449848,-0.180455607,1.294458076,1.487200503,0.564584852,0.593148998,-0.280242352,-0.387320702,-0.413195592,-0.199957099,0.662536533,0.061959965,0.184994392,0.478301496,-0.027543046,0.185660014,0.042345792,0.709792709,-0.123407111,-0.068220999,107.97,0
202535,134375,-0.853816427,-0.773339296,0.676861374,-3.09073945,-1.025590313,0.445800471,-0.355484602,0.587756089,-2.34134543,0.313102429,-0.129444544,-0.358606655,0.676928387,-0.278313555,-1.33451637,0.449326533,-0.220518068,0.704158955,-0.318471691,-0.094819509,-0.181014673,-0.653906788,0.397362158,0.104921621,-0.387029949,-0.614233898,-0.028401244,0.069700897,157.92,0
201770,134032,-0.284989725,0.895670759,1.411380816,1.192592537,0.269403323,0.028038255,0.560393705,-0.034429361,0.078958121,-0.38896533,-1.161587904,0.992748466,1.044357078,-0.553155305,-1.103835256,-1.026101808,0.25509679,-0.834584357,1.146876395,-0.017638306,-0.373008183,-0.775011817,0.135730085,-0.048080291,-0.79830875,-1.022658475,0.134735982,0.232031862,5.19,0
221353,142537,-2.131721855,-1.746729762,1.50277018,1.102237076,0.66040683,0.164645383,0.691075758,0.136399922,-1.0668104,0.623129359,0.215274937,-0.46673873,-0.262863195,-0.2089556,-0.741666304,1.736994682,-1.306760463,0.499079006,-1.015344847,1.34974902,0.432163274,0.307159066,0.915510545,-0.437283764,-0.346041723,2.235359113,-0.161191777,-0.012640799,381.04,0
84698,60424,-0.512450625,1.363189715,1.282712654,1.600257741,0.800944014,-1.114887349,1.299809577,-0.266886603,-1.654233,0.144739474,-0.409280919,0.043668455,0.396574017,0.305047627,-0.52069177,0.305854567,-0.620282303,-0.563502499,-1.460910225,-0.135089702,0.148656048,0.345156621,-0.146047207,0.71568951,-0.107141181,-0.162463843,0.088204041,0.152977212,2.95,0
219412,141722,-6.253183473,-4.71238681,0.218737829,1.071809733,1.826122392,0.870090677,-0.113584077,0.231671056,1.156855018,0.312484101,0.77967141,0.014974282,-0.828345757,-0.196317098,1.708707709,-0.356149126,0.086495313,-0.130126781,0.975875639,-3.101381496,-0.747855139,1.535615654,2.155984044,-1.55076861,1.287544792,0.343845352,-0.548870001,1.138704202,118,0
263382,160930,-1.611418063,1.659216523,-0.977355893,-0.746698052,-0.183137813,-0.636617162,0.025866659,0.839185304,-0.328529071,-0.165343479,0.262704436,1.256108213,0.405969934,0.801988614,-1.095790475,0.363802813,-0.374349359,-0.21750334,0.268887035,-0.383136355,-0.076841647,-0.482726163,0.224844161,-0.399402667,-0.478395352,0.061930987,-0.966244477,-0.322655811,8.99,0
76317,56511,-0.853674057,0.005029974,1.711326416,0.703031546,1.077328854,-0.644222435,0.078341941,0.000692522,-0.751599238,-0.059770159,2.019797721,0.662403519,0.060013964,-0.234243978,1.007527707,-0.269616206,0.382906285,-0.01354673,0.795968543,0.389276527,-0.061558799,-0.265794567,0.179227024,0.18834391,-0.665877526,0.146923887,-0.066961634,-0.065181786,8.99,0
19539,30366,-0.633537655,0.627438845,1.280558193,1.250827511,-0.196741562,0.564396657,0.858792032,0.274751408,-0.444848966,-0.010761592,0.89457196,0.256007592,-1.265136726,0.431826612,-0.361207068,-0.949410003,0.428605532,-0.00977242,0.9923368,0.32805665,0.071572624,0.289719458,0.117752543,-5.06E-05,-0.108380351,-0.241148455,0.3791831,0.200012112,125.51,0
148742,90166,1.991329464,-0.284843099,-0.109779384,0.709825195,-0.710560102,-0.585718365,-0.656942107,-0.194633581,2.430880605,-0.371763594,0.063652918,-1.852952848,2.339048666,1.086509831,-0.490107377,0.208491805,0.240454049,0.199596292,-0.48063663,-0.19754663,0.052976204,0.657820408,0.136798082,0.066966218,-0.228305378,0.570028118,-0.046020613,-0.053590072,11.61,0
215716,140188,1.822200353,-1.503319282,-0.898278987,-1.028891488,-0.363321761,1.307304694,-1.089451137,0.464857112,0.007308975,0.650207212,0.807994915,0.172969126,-0.487284302,-0.139063484,-0.281488288,0.464283691,0.763804339,-2.412103015,0.342303197,0.065472238,-0.062759396,-0.296627695,0.332231762,-1.677084891,-0.699477353,-0.470147005,0.030181266,-0.052875225,117.99,0
140677,83867,-2.908740189,0.340119847,2.663574736,3.662674391,-0.834937997,1.265265909,-2.790636765,-1.893398376,0.607679417,0.618994732,-1.60571985,0.721268856,0.179823628,-0.947638964,-1.057845919,-0.408476652,0.936585874,0.152182459,1.025817533,0.856588467,-1.338666518,0.943388389,-1.978326296,0.583609333,-0.139229003,0.480635402,0.534205183,0.108828104,162.35,0
262964,160737,1.848048012,-0.571269791,-0.826341411,0.167360818,-0.140869088,0.14202826,-0.341745654,0.040787672,0.923802732,-0.044965721,0.103504643,1.205559617,0.784778453,0.052415631,-0.048707928,0.636981176,-1.179426666,0.496132781,0.603932095,0.032288579,-0.181531073,-0.583650647,0.169540237,-1.067688809,-0.344425748,-0.630862561,0.012499792,-0.035399234,95.43,0
270012,163884,2.143342119,0.116237673,-2.393136549,-0.033476984,1.279262424,-0.229867271,0.616479436,-0.316129226,-0.264930339,0.28485081,0.348458284,1.384848011,1.369094475,0.438050207,-1.041195882,-0.296132319,-0.708299432,-0.225185558,0.679843636,-0.09348826,0.108084293,0.532009432,-0.125996666,-0.086210692,0.517956572,0.715016727,-0.110252926,-0.094827988,0.76,0
222888,143163,-0.210985877,0.819147746,-0.472620808,-0.500227354,1.144290072,-0.818347351,0.943127602,-0.153659405,-0.051186995,-0.740403878,-0.55661071,0.213708941,0.625840475,-1.172239671,-0.229124773,0.254222711,0.362820943,-0.365840989,-0.271133339,0.020910549,-0.325429287,-0.755390068,0.293836888,0.511971089,-0.372546235,0.112368163,0.116519611,0.075297473,12.99,0
35584,38183,-1.483889755,1.157846968,0.660709882,0.142861222,-0.323600073,-0.170886662,0.005948237,-0.546368253,0.205715197,-0.307107734,-1.467155883,0.013071412,-0.301526303,0.027637839,-0.34139866,-0.078824182,0.052751462,-0.318006256,0.58997423,-0.633629207,0.59365365,-0.677470008,0.198361668,-0.137638132,0.116215581,0.234110744,-0.528951686,-0.092705976,29.18,0
140668,83862,1.277551789,0.643565198,-0.465118775,1.187228671,0.276165502,-0.893953898,0.275481047,-0.201542361,-0.02214184,-0.560591313,-0.464499378,-0.311274349,-0.085800831,-1.055117423,1.114549974,0.667758909,0.48639502,0.659510791,-0.379462957,-0.097728004,-0.089012903,-0.189824664,-0.183842387,-0.265590235,0.758060743,-0.293745852,0.030215958,0.045485342,1,0
96990,66034,-0.783099274,1.666758679,-0.244497918,0.955890381,-0.612825612,-0.751693146,-0.218708339,0.594948042,-0.149407545,-0.97680633,-0.578036257,1.066278517,1.465981338,-1.382424779,-0.484168569,-0.092589424,1.531262194,0.155227392,0.642040776,-0.202361565,0.147205765,0.393115887,0.173416087,0.373770505,-1.012559127,0.236070428,-0.438447462,0.069149492,12.31,0
200729,133553,2.017277566,0.577249369,-2.158572579,1.560034501,0.849580944,-1.17105735,0.684077272,-0.366981987,0.070399217,-0.364706518,-0.184964386,0.239378936,-0.153769968,-1.014372769,-0.373902027,-0.344854665,1.124327737,-0.112532581,-0.568464914,-0.238867834,-0.01663017,0.183256243,0.057898782,0.968540215,0.441221217,-0.544933219,0.001883889,-0.019186001,1,0
273127,165434,2.021406814,-0.312169236,-0.48289525,0.018453593,-0.358965245,-0.226157544,-0.515017168,-0.01167636,1.21449558,-0.241958489,-0.734896985,0.841559899,0.860993772,-0.21912362,0.700858148,0.183904161,-0.556088426,-0.375334635,0.016891113,-0.147653009,-0.197114872,-0.401374769,0.411440164,0.595198558,-0.454321067,-0.308982924,0.013222488,-0.030177366,1.39,0
210577,138045,-4.154915704,4.092168698,-1.715759562,-1.783627871,-0.202108124,-0.723682354,0.52551122,-0.667610913,3.071489757,5.247233136,0.970171991,1.163795875,0.420542987,-1.068161185,-0.87849019,-0.22700326,-0.925227509,-0.478385574,-0.20820896,2.094090355,-0.019200651,-1.073444802,0.310654702,-0.41607537,0.406005863,0.166755753,1.595365063,0.643092051,1.98,0
176050,122609,2.175237581,-1.51877945,-0.965126252,-1.804308836,-0.512206087,1.174836746,-1.47146468,0.265388891,-1.167039675,1.385301802,-0.577343178,-0.196004463,1.400798724,-0.678204154,0.663039095,-1.22357183,1.062333651,-1.292976091,-1.147675857,-0.420703808,-0.078617388,0.408629389,0.319244881,-0.558351666,-0.402395078,-0.101301376,0.075888789,-0.048759432,21.4,0
19131,30039,-6.155507006,5.042451318,-0.838337645,-1.382924592,-0.545593284,-0.497449849,1.143606443,-0.435330822,5.173414483,8.079414359,0.316381923,0.444908952,0.286137895,-2.680980393,0.15676405,-1.628415425,-0.225450967,-1.539735165,-0.723636489,3.380647071,-0.9697495,-0.29809893,0.050917996,0.04205035,1.108417527,0.338425836,2.117204127,1.30575811,9.25,0
214423,139669,1.868703643,-1.374371326,-0.45698284,-0.691822412,-1.383776538,-0.782646075,-0.808076444,-0.243481809,-0.058541233,0.667725512,-0.538583464,0.073524987,1.459324983,-0.665814028,0.468164771,1.340045473,-0.077504266,-1.067844848,0.217471891,0.356945219,0.502903918,1.217856081,-0.010097477,0.123254676,-0.220799479,-0.088599549,-0.004878838,-0.015646513,162.84,0
161568,114326,-0.221698102,0.879065187,-0.713657481,-0.770320643,1.218983086,-0.267502776,0.768823259,0.039424371,-0.00669895,-0.413400619,0.411682711,-0.014352154,-0.733299419,-0.778208357,-0.790401495,0.704655797,-0.056685928,0.537763212,0.290211485,-0.065869699,-0.314257223,-0.87271907,0.163204622,-0.036847793,-0.394257267,0.11060563,-0.048484588,0.071551401,2.69,0
281558,170263,1.923859344,-0.578255756,-0.20192871,0.455095292,-0.967445481,-0.390955196,-0.81442944,0.173060927,1.462060695,0.053488105,0.503394929,0.297032048,-1.694644152,0.34428141,-0.046100701,0.321867353,-0.616300886,0.870093461,0.031829017,-0.323170665,0.232247926,0.808616242,0.138784815,0.056048965,-0.19747551,-0.232735224,0.026894263,-0.04913964,9.99,0
42776,41240,-1.988650299,0.878713182,1.56716091,-1.720897972,0.044227683,0.111168238,0.509244082,-2.911338777,2.697826107,0.644743679,-0.691956161,0.44642252,0.547874856,-1.661425351,0.643486682,-1.237145508,-0.535250525,0.225579999,1.09719938,-0.426181322,1.617257504,0.443276893,-0.385759187,-0.092064537,-0.005972018,-0.796036827,-1.910054223,-0.505707476,35.9,0
75321,56002,0.87229585,-1.530536617,1.594206568,1.067653302,-1.893295587,1.260654807,-1.548007291,0.524486768,0.842994985,0.391328218,-1.911357564,-0.347754739,-1.027471504,-0.919500023,-0.721116116,-1.820006423,0.570122245,1.334657883,-1.124718201,-0.337939168,-0.168265821,0.061334457,-0.201536108,-0.290734436,0.311514589,-0.079095928,0.11905906,0.064719361,168.7,0
96017,65570,1.361180557,-0.19201522,-1.869570053,-2.062585779,2.208333529,2.602139466,-0.092086569,0.585558237,0.644350414,-0.851461669,0.171790273,0.498475408,-0.111579196,0.757408849,1.534588633,-0.434605912,-0.57167583,-0.122326834,1.168659256,0.023919002,-0.364929629,-1.155605282,0.002872437,0.978187878,0.749380555,-0.806311539,0.013882812,0.011862318,16.14,0
151912,96485,-3.150359477,-2.943360644,0.023627447,3.261232367,-2.139053885,5.990176275,4.643249745,0.628629136,-0.160785287,-1.454916808,0.934818412,-2.447396313,1.282478256,1.065598835,-3.106560451,-0.060339121,0.799692421,-0.531615322,-3.554845404,2.629373591,1.08346528,1.229388595,2.943530977,-1.275241462,0.534591561,0.199853748,-0.322019453,0.210119617,1396.74,0
94995,65119,1.053138055,-0.209163686,-0.410763705,1.599939054,1.806408945,4.326358622,-0.885129301,1.075669067,-0.136184963,0.550247922,-0.765783325,-0.063014442,-0.046393485,-0.172055332,-0.228807119,0.781968608,-0.850796529,0.3213954,-0.51666621,0.107875964,0.058138413,0.032262588,-0.192034273,1.028358816,0.665688658,0.157312483,0.018499168,0.033820435,75.63,0
47881,43402,-2.557315467,-0.811563949,1.431029139,-1.511884621,-0.268635755,0.228923464,-0.758614683,0.696497944,-1.054964734,0.171147963,1.350786355,0.251753572,-0.006770424,-0.247575856,-0.512443077,0.812772563,0.647203076,-1.666658765,-0.254649149,-0.057914719,0.344560401,0.818984013,-0.582438724,-0.214770873,0.247887295,-0.289287208,-0.950376496,-0.446915608,20,0
45746,42480,-1.367968012,-0.45308406,2.198689275,-0.988630359,-0.226998607,0.780050986,-0.111847307,0.574462264,0.68851046,-0.986038217,0.845091189,0.280463238,-1.879404553,-0.160922656,-0.978049942,-0.211856211,0.242202462,-0.764565841,-0.603584109,-0.245071288,-0.053338091,-0.092733045,0.019156325,-0.250060436,-0.371449919,0.818769991,-0.062145359,0.105326083,101.98,0
277630,167763,-0.73077034,0.872856174,-2.062398377,-1.458785368,3.333398049,3.17041526,0.844315308,0.306657332,0.829907985,0.715099864,0.516166727,-0.486782585,-0.326079438,-1.364495129,1.276858303,-0.283871551,0.064767217,0.457577698,-0.344796025,0.365463149,0.014064201,0.932637625,-0.174740741,0.633050896,-0.267367579,-0.238633884,-0.384990344,-0.630335266,35,0
119639,75528,-1.165003501,-0.279745119,2.533049051,0.321525493,-0.459663999,-0.024795373,0.438201426,-0.527509427,-1.490925545,1.267865918,1.493584143,0.436435673,0.982974969,-0.53706636,0.663051033,-1.4247409,-0.517784432,2.038694323,-0.230698879,-0.523123243,-0.312196968,0.177689951,-0.539142832,0.561825417,0.075421345,-0.263721139,-0.202283746,-0.479935906,156,0
108908,71128,-0.465559472,0.737534987,1.477074733,0.032494228,-0.029935202,-0.026909549,0.393485627,0.223559675,0.033879228,-0.253821298,0.296107455,0.326037265,-0.955037632,0.025317845,-1.249940671,-0.17375949,-0.232162664,0.314840029,0.74743073,0.032012404,-0.001643096,0.275324298,-0.240459608,0.031120174,-0.150257475,0.368860177,0.350973528,0.185028806,2.99,0
67862,52727,1.076412636,0.090580367,0.040156758,1.043406662,0.053297903,-0.253453688,0.265714707,-0.116570259,-0.071370215,-0.077595535,-0.418276709,0.389119747,0.488660085,0.327195738,1.159944049,-0.148931841,-0.300772504,-0.520856044,-0.621468523,0.022267231,0.083649473,0.169388479,-0.187697145,-0.257911146,0.648866968,-0.286173012,0.017882483,0.027795221,82.21,0
